BnB_BnB/1/finished,BnB_BnB/1,BnB_List/1,DP/1,DP_BnB/1,BnB_BnB/2/finished,BnB_BnB/2,BnB_List/2,DP/2,DP_BnB/2
true,69241,69241,69241,69241,true,58684,58684,58684,58684
true,165886,165886,165886,165886,true,134960,134960,134960,134960
true,80436,80436,80436,80436,true,60036,60036,60036,60036
true,50225,50225,50225,50225,true,45215,45215,45215,45215
true,89672,89672,89672,89672,true,62136,62136,62136,62136
true,71547,71547,71547,71547,true,71547,71547,71547,71547
true,198132,198132,198132,198132,true,141064,141064,141064,141064
true,91638,91638,91638,91638,true,91638,91638,91638,91638
true,203056,203056,203056,203056,true,163241,163241,163241,163241
true,238200,238200,238200,238200,true,206352,206352,206352,206352
true,27485,27485,27485,27485,true,20300,20300,20300,20300
true,200595,200595,200595,200595,true,141610,141610,141610,141610
true,161568,161568,161568,161568,true,136935,136935,136935,136935
true,225615,225615,225615,225615,true,116363,116363,116363,116363
true,116682,116682,116682,116682,true,60864,60864,60864,60864
true,279576,279576,279576,279576,true,223200,223200,223200,223200
true,111958,111958,111958,111958,true,98582,98582,98582,98582
true,81699,81699,81699,81699,true,63024,63024,63024,63024
true,81473,81473,81473,81473,true,70672,70672,70672,70672
true,94419,94419,94419,94419,true,59346,59346,59346,59346
true,50196,50196,50196,50196,true,33954,33954,33954,33954
true,150267,150267,150267,150267,true,105716,105716,105716,105716
true,89896,89896,89896,89896,true,79696,79696,79696,79696
true,427280,427280,427280,427280,true,314916,314916,314916,314916
true,186242,186242,186242,186242,true,129178,129178,129178,129178
true,45852,45852,45852,45852,true,36966,36966,36966,36966
true,92235,92235,92235,92235,true,62139,62139,62139,62139
true,162500,162500,162500,162500,true,102661,102661,102661,102661
true,185312,185312,185312,185312,true,143824,143824,143824,143824
true,47995,47995,47995,47995,true,26830,26830,26830,26830
true,113488,113488,113488,113488,true,75232,75232,75232,75232
true,83802,83802,83802,83802,true,58140,58140,58140,58140
true,102384,102384,102384,102384,true,76752,76752,76752,76752
true,109365,109365,109365,109365,true,92677,92677,92677,92677
true,63432,63432,63432,63432,true,63432,63432,63432,63432
true,28280,28280,28280,28280,true,28280,28280,28280,28280
true,64925,64925,64925,64925,true,64925,64925,64925,64925
true,132566,132566,132566,132566,true,90780,90780,90780,90780
true,471940,471940,471940,471940,true,281568,281568,281568,281568
true,72590,72590,72590,72590,true,43995,43995,43995,43995
true,94662,94662,94662,94662,true,81440,81440,81440,81440
true,269840,269840,269840,269840,true,154848,154848,154848,154848
true,91528,91528,91528,91528,true,91528,91528,91528,91528
true,134563,134563,134563,134563,true,111617,111617,111617,111617
true,265360,265360,265360,265360,true,144816,144816,144816,144816
true,379668,379668,379668,379668,true,234120,234120,234120,234120
true,66132,66132,66132,66132,true,39102,39102,39102,39102
true,193032,193032,193032,193032,true,193032,193032,193032,193032
true,363283,363283,363283,363283,true,248820,248820,248820,248820
true,377102,377102,377102,377102,true,371202,371202,371202,371202
true,99582,99582,99582,99582,true,99582,99582,99582,99582
true,184896,184896,184896,184896,true,106308,106308,106308,106308
true,52425,52425,52425,52425,true,50679,50679,50679,50679
true,99540,99540,99540,99540,true,99540,99540,99540,99540
true,195682,195682,195682,195682,true,163714,163714,163714,163714
true,426619,426619,426619,426619,true,325752,325752,325752,325752
true,367312,367312,367312,367312,true,234848,234848,234848,234848
true,48433,48433,48433,48433,true,48433,48433,48433,48433
true,176494,176494,176494,176494,true,104278,104278,104278,104278
true,304130,304130,304130,304130,true,304130,304130,304130,304130
true,266068,266068,266068,266068,true,174526,174526,174526,174526
true,219135,219135,219135,219135,true,152124,152124,152124,152124
true,108126,108126,108126,108126,true,91062,91062,91062,91062
true,205590,205590,205590,205590,true,107459,107459,107459,107459
true,67830,67830,67830,67830,true,67830,67830,67830,67830
true,248586,248586,248586,248586,true,140595,140595,140595,140595
true,75236,75236,75236,75236,true,75236,75236,75236,75236
true,297912,297912,297912,297912,true,297912,297912,297912,297912
true,191748,191748,191748,191748,true,163299,163299,163299,163299
true,94626,94626,94626,94626,true,66682,66682,66682,66682
true,78204,78204,78204,78204,true,78204,78204,78204,78204
true,50736,50736,50736,50736,true,50736,50736,50736,50736
true,167006,167006,167006,167006,true,167006,167006,167006,167006
true,245140,245140,245140,245140,true,245140,245140,245140,245140
true,53895,53895,53895,53895,true,53895,53895,53895,53895
true,209685,209685,209685,209685,true,184485,184485,184485,184485
true,54606,54606,54606,54606,true,36876,36876,36876,36876
true,152262,152262,152262,152262,true,139272,139272,139272,139272
true,157188,157188,157188,157188,true,93216,93216,93216,93216
true,103587,103587,103587,103587,true,103587,103587,103587,103587
true,206180,206180,206180,206180,true,188280,188280,188280,188280
true,370260,370260,370260,370260,true,298326,298326,298326,298326
true,105350,105350,105350,105350,true,105350,105350,105350,105350
true,235404,235404,235404,235404,true,235404,235404,235404,235404
true,170280,170280,170280,170280,true,106447,106447,106447,106447
true,214474,214474,214474,214474,true,188422,188422,188422,188422
true,59890,59890,59890,59890,true,59890,59890,59890,59890
true,106818,106818,106818,106818,true,106818,106818,106818,106818
true,120442,120442,120442,120442,true,104202,104202,104202,104202
true,209559,209559,209559,209559,true,186153,186153,186153,186153
true,172464,172464,172464,172464,true,172464,172464,172464,172464
true,74000,74000,74000,74000,true,73992,73992,73992,73992
true,345592,345592,345592,345592,true,291642,291642,291642,291642
true,306900,306900,306900,306900,true,292987,292987,292987,292987
true,74616,74616,74616,74616,true,50224,50224,50224,50224
true,62010,62010,62010,62010,true,43280,43280,43280,43280
true,113565,113565,113565,113565,true,113565,113565,113565,113565
true,108336,108336,108336,108336,true,71616,71616,71616,71616
true,200970,200970,200970,200970,true,132510,132510,132510,132510
true,75935,75935,75935,75935,true,75935,75935,75935,75935
true,75402,75402,75402,75402,true,60714,60714,60714,60714
true,252992,252992,252992,252992,true,217822,217822,217822,217822
true,69016,69016,69016,69016,true,55680,55680,55680,55680
true,53989,53989,53989,53989,true,53989,53989,53989,53989
true,210488,210488,210488,210488,true,157248,157248,157248,157248
true,168752,168752,168752,168752,true,148000,148000,148000,148000
true,176960,176960,176960,176960,true,159568,159568,159568,159568
true,97920,97920,97920,97920,true,79100,79100,79100,79100
true,186303,186303,186303,186303,true,147339,147339,147339,147339
true,494629,494629,494629,494629,true,491576,491576,491576,491576
true,219190,219190,219190,219190,true,185081,185081,185081,185081
true,121212,121212,121212,121212,true,121212,121212,121212,121212
true,85653,85653,85653,85653,true,55989,55989,55989,55989
true,102753,102753,102753,102753,true,102753,102753,102753,102753
true,45696,45696,45696,45696,true,34846,34846,34846,34846
true,274040,274040,274040,274040,true,268632,268632,268632,268632
true,254562,254562,254562,254562,true,211420,211420,211420,211420
true,130252,130252,130252,130252,true,85540,85540,85540,85540
true,334131,334131,334131,334131,true,189624,189624,189624,189624
true,182077,182077,182077,182077,true,179277,179277,179277,179277
true,228648,228648,228648,228648,true,176480,176480,176480,176480
true,51254,51254,51254,51254,true,51254,51254,51254,51254
true,193633,193633,193633,193633,true,193633,193633,193633,193633
true,271458,271458,271458,271458,true,196240,196240,196240,196240
true,273925,273925,273925,273925,true,236950,236950,236950,236950
true,289940,289940,289940,289940,true,235845,235845,235845,235845
true,77696,77696,77696,77696,true,70296,70296,70296,70296
true,227681,227681,227681,227681,true,227681,227681,227681,227681
true,128760,128760,128760,128760,true,91610,91610,91610,91610
true,247488,247488,247488,247488,true,158288,158288,158288,158288
true,187728,187728,187728,187728,true,173850,173850,173850,173850
true,522464,522464,522464,522464,true,352625,352625,352625,352625
true,139300,139300,139300,139300,true,78036,78036,78036,78036
true,341087,341087,341087,341087,true,292818,292818,292818,292818
true,61299,61299,61299,61299,true,61299,61299,61299,61299
true,404130,404130,404130,404130,true,327330,327330,327330,327330
true,210606,210606,210606,210606,true,208384,208384,208384,208384
true,159858,159858,159858,159858,true,94761,94761,94761,94761
true,77148,77148,77148,77148,true,58470,58470,58470,58470
true,104340,104340,104340,104340,true,104340,104340,104340,104340
true,97808,97808,97808,97808,true,77994,77994,77994,77994
true,74025,74025,74025,74025,true,74025,74025,74025,74025
true,291874,291874,291874,291874,true,196262,196262,196262,196262
true,274040,274040,274040,274040,true,160394,160394,160394,160394
true,33795,33795,33795,33795,true,27835,27835,27835,27835
true,402960,402960,402960,402960,true,316980,316980,316980,316980
true,277325,277325,277325,277325,true,181723,181723,181723,181723
true,396928,396928,396928,396928,true,343604,343604,343604,343604
true,477675,477675,477675,477675,true,417696,417696,417696,417696
true,315756,315756,315756,315756,true,191934,191934,191934,191934
true,85267,85267,85267,85267,true,85267,85267,85267,85267
true,126907,126907,126907,126907,true,109087,109087,109087,109087
true,47334,47334,47334,47334,true,47334,47334,47334,47334
true,403057,403057,403057,403057,true,273319,273319,273319,273319
true,67833,67833,67833,67833,true,67833,67833,67833,67833
true,202868,202868,202868,202868,true,138132,138132,138132,138132
true,250646,250646,250646,250646,true,242682,242682,242682,242682
true,66094,66094,66094,66094,true,66094,66094,66094,66094
true,95056,95056,95056,95056,true,75624,75624,75624,75624
true,154944,154944,154944,154944,true,154944,154944,154944,154944
true,218656,218656,218656,218656,true,218656,218656,218656,218656
true,127395,127395,127395,127395,true,127395,127395,127395,127395
true,68940,68940,68940,68940,true,67980,67980,67980,67980
true,84588,84588,84588,84588,true,62874,62874,62874,62874
true,198852,198852,198852,198852,true,153552,153552,153552,153552
true,99830,99830,99830,99830,true,53790,53790,53790,53790
true,55310,55310,55310,55310,true,40725,40725,40725,40725
true,369453,369453,369453,369453,true,369453,369453,369453,369453
true,194560,194560,194560,194560,true,178549,178549,178549,178549
true,251412,251412,251412,251412,true,132398,132398,132398,132398
true,240900,240900,240900,240900,true,201811,201811,201811,201811
true,133776,133776,133776,133776,true,133776,133776,133776,133776
true,300034,300034,300034,300034,true,200772,200772,200772,200772
true,253474,253474,253474,253474,true,253474,253474,253474,253474
true,234855,234855,234855,234855,true,150675,150675,150675,150675
true,436176,436176,436176,436176,true,290749,290749,290749,290749
true,204880,204880,204880,204880,true,121680,121680,121680,121680
true,89910,89910,89910,89910,true,89910,89910,89910,89910
true,92280,92280,92280,92280,true,92280,92280,92280,92280
true,196500,196500,196500,196500,true,194246,194246,194246,194246
true,80480,80480,80480,80480,true,80480,80480,80480,80480
true,192984,192984,192984,192984,true,192984,192984,192984,192984
true,254303,254303,254303,254303,true,254303,254303,254303,254303
true,77565,77565,77565,77565,true,46365,46365,46365,46365
true,267810,267810,267810,267810,true,212220,212220,212220,212220
true,183624,183624,183624,183624,true,170784,170784,170784,170784
true,220528,220528,220528,220528,true,220528,220528,220528,220528
true,85579,85579,85579,85579,true,85579,85579,85579,85579
true,132869,132869,132869,132869,true,83864,83864,83864,83864
true,52325,52325,52325,52325,true,52325,52325,52325,52325
true,115556,115556,115556,115556,true,67956,67956,67956,67956
true,176982,176982,176982,176982,true,176982,176982,176982,176982
true,80192,80192,80192,80192,true,67608,67608,67608,67608
true,148368,148368,148368,148368,true,134472,134472,134472,134472
true,324376,324376,324376,324376,true,324376,324376,324376,324376
true,127792,127792,127792,127792,true,94720,94720,94720,94720
true,278100,278100,278100,278100,true,148200,148200,148200,148200
true,42195,42195,42195,42195,true,42195,42195,42195,42195
true,170753,170753,170753,170753,true,161861,161861,161861,161861
true,204071,204071,204071,204071,true,146711,146711,146711,146711
true,57085,57085,57085,57085,true,57085,57085,57085,57085
true,152361,152361,152361,152361,true,152361,152361,152361,152361
true,542532,542532,542532,542532,true,323582,323582,323582,323582
true,64270,64270,64270,64270,true,64270,64270,64270,64270
true,424125,424125,424125,424125,true,284363,284363,284363,284363
true,257860,257860,257860,257860,true,208020,208020,208020,208020
true,120939,120939,120939,120939,true,120939,120939,120939,120939
true,405835,405835,405835,405835,true,243783,243783,243783,243783
true,143541,143541,143541,143541,true,143541,143541,143541,143541
true,127728,127728,127728,127728,true,88896,88896,88896,88896
true,219492,219492,219492,219492,true,203310,203310,203310,203310
true,221495,221495,221495,221495,true,178963,178963,178963,178963
true,137340,137340,137340,137340,true,93294,93294,93294,93294
true,111780,111780,111780,111780,true,111780,111780,111780,111780
true,317934,317934,317934,317934,true,195704,195704,195704,195704
true,410454,410454,410454,410454,true,377322,377322,377322,377322
