BnB_BnB/1/finished,BnB_BnB/1,BnB_List/1,DP/1,DP_BnB/1,BnB_BnB/2/finished,BnB_BnB/2,BnB_List/2,DP/2,DP_BnB/2,BnB_BnB/3/finished,BnB_BnB/3,BnB_List/3,DP/3,DP_BnB/3,BnB_BnB/4/finished,BnB_BnB/4,BnB_List/4,DP/4,DP_BnB/4,BnB_BnB/5/finished,BnB_BnB/5,BnB_List/5,DP/5,DP_BnB/5
true,226391,226391,226391,226391,true,144364,144364,144364,144364,true,144364,144364,144364,144364,true,144364,144364,144364,144364,true,144364,144364,144364,144364
true,203607,203607,203607,203607,true,162429,162429,162429,162429,true,162429,162429,162429,162429,true,162429,162429,162429,162429,true,162429,162429,162429,162429
true,216996,216996,216996,216996,true,131964,131964,164672,164672,true,131964,131964,131964,131964,true,131964,131964,131964,131964,true,131964,131964,131964,131964
true,107770,107770,107770,107770,true,65430,65430,65430,65430,true,55925,55925,55925,55925,true,55925,55925,55925,55925,true,55925,55925,55925,55925
true,228456,228456,228456,228456,true,122936,129600,131264,131264,true,85400,85400,102232,102232,true,85400,85400,85400,85400,true,85400,85400,85400,85400
true,478140,478140,478140,478140,true,256815,256815,274119,274119,true,203115,203115,203115,203115,true,203115,203115,203115,203115,true,203115,203115,203115,203115
true,277144,277144,277144,277144,true,201344,201344,216334,216334,true,180630,180630,180630,180630,true,180630,180630,180630,180630,true,180630,180630,180630,180630
true,246632,246632,246632,246632,true,162952,162952,162952,162952,true,161648,161648,161648,161648,true,161648,161648,161648,161648,true,161648,161648,161648,161648
true,280381,280381,280381,280381,true,186156,186156,197640,197640,true,163674,167705,171803,171803,true,150417,150417,150417,150417,true,150417,150417,150417,150417
true,128130,128130,128130,128130,true,98706,100188,100188,100188,true,76506,76506,76506,76506,true,76506,76506,76506,76506,true,76506,76506,76506,76506
true,305056,305056,305056,305056,true,200623,200623,233090,233090,true,200623,200623,200623,200623,true,200623,200623,200623,200623,true,200623,200623,200623,200623
true,225540,225540,225540,225540,true,119259,121338,155946,155946,true,92085,92435,98651,98651,true,78918,78918,78918,78918,true,78918,78918,78918,78918
true,194112,194112,194112,194112,true,123024,123024,136314,136314,true,101632,104584,112518,112518,true,97710,97710,97710,97710,true,97710,97710,97710,97710
true,228110,228110,228110,228110,true,128870,128870,128870,128870,true,102620,102620,106280,106280,true,102620,102620,102620,102620,true,102620,102620,102620,102620
true,114875,114875,114875,114875,true,80217,80217,80262,80262,true,68010,68010,80217,80217,true,68010,68010,68010,68010,true,68010,68010,68010,68010
true,183841,183841,183841,183841,true,120176,120176,120176,120176,true,120176,120176,120176,120176,true,120176,120176,120176,120176,true,120176,120176,120176,120176
true,796797,796797,796797,796797,true,525830,525830,586065,586065,true,436765,436765,506063,506063,true,436765,436765,436765,436765,true,436765,436765,436765,436765
true,274788,274788,274788,274788,true,199971,199971,199971,199971,true,143505,143505,143505,143505,true,143505,143505,143505,143505,true,143505,143505,143505,143505
true,355810,355810,355810,355810,true,259670,259670,259670,259670,true,259072,259072,259072,259072,true,259072,259072,259072,259072,true,259072,259072,259072,259072
true,162450,162450,162450,162450,true,96450,96450,96450,96450,true,68100,68100,68100,68100,true,68100,68100,68100,68100,true,68100,68100,68100,68100
true,592041,592041,592041,592041,true,320082,323233,372889,372889,true,255139,255139,258576,258576,true,227539,227539,227539,227539,true,227539,227539,227539,227539
true,587246,587246,587246,587246,true,319968,319968,319968,319968,true,296846,296846,296846,296846,true,263670,263670,263670,263670,true,263670,263670,263670,263670
true,162054,162054,162054,162054,true,108630,108630,118344,118344,true,108630,108630,108630,108630,true,108630,108630,108630,108630,true,108630,108630,108630,108630
true,218768,218768,218768,218768,true,131616,131616,131616,131616,true,112577,112577,112577,112577,true,107217,107217,107217,107217,true,107217,107217,107217,107217
true,282376,282376,282376,282376,true,174032,174032,174032,174032,true,141354,141354,151481,151481,true,125920,125920,125920,125920,true,125920,125920,125920,125920
true,153090,153090,153090,153090,true,93534,93534,93534,93534,true,84098,84098,84098,84098,true,84098,84098,84098,84098,true,84098,84098,84098,84098
true,226920,226920,226920,226920,true,169440,169440,169440,169440,true,169440,169440,169440,169440,true,169440,169440,169440,169440,true,169440,169440,169440,169440
true,272173,272173,272173,272173,true,242924,242924,242924,242924,true,242924,242924,242924,242924,true,242924,242924,242924,242924,true,242924,242924,242924,242924
true,744282,744282,744282,744282,true,404902,405636,405636,405636,true,321149,321149,321149,321149,true,297444,307251,311997,311997,true,290493,290493,290493,290493
true,224448,224448,224448,224448,true,139840,139840,139840,139840,true,138695,138695,139840,139840,true,138695,138695,138695,138695,true,138695,138695,138695,138695
true,255915,255915,255915,255915,true,150156,150156,150156,150156,true,150156,150156,150156,150156,true,150156,150156,150156,150156,true,150156,150156,150156,150156
true,547074,547074,547074,547074,true,304368,304368,304368,304368,true,299442,299442,299442,299442,true,299442,299442,299442,299442,true,299442,299442,299442,299442
true,355500,355500,355500,355500,true,206652,206652,206652,206652,true,206652,206652,206652,206652,true,206652,206652,206652,206652,true,206652,206652,206652,206652
true,162704,162704,162704,162704,true,108468,108468,108468,108468,true,93592,93592,93592,93592,true,93592,93592,93592,93592,true,93592,93592,93592,93592
true,479920,479920,479920,479920,true,260160,279820,279820,279820,true,222720,222720,222720,222720,true,222720,222720,222720,222720,true,222720,222720,222720,222720
true,143367,143367,143367,143367,true,79170,79170,101514,101514,true,79170,79170,79170,79170,true,79170,79170,79170,79170,true,79170,79170,79170,79170
true,194175,194175,194175,194175,true,177408,177408,177408,177408,true,166640,166640,166640,166640,true,166640,166640,166640,166640,true,166640,166640,166640,166640
true,154024,154024,154024,154024,true,121231,121231,121231,121231,true,121231,121231,121231,121231,true,121231,121231,121231,121231,true,121231,121231,121231,121231
true,398552,398552,398552,398552,true,262138,262138,313544,313544,true,232606,232606,232606,232606,true,232606,232606,232606,232606,true,232606,232606,232606,232606
true,603648,603648,603648,603648,true,380207,420100,428464,428464,true,315728,315728,315728,315728,true,307364,307364,307364,307364,true,307364,307364,307364,307364
true,365856,365856,365856,365856,true,239704,241128,241128,241128,true,191628,191628,196418,196418,true,191628,191628,191628,191628,true,191628,191628,191628,191628
true,739580,739580,739580,739580,true,419192,419192,536680,536680,true,350980,350980,365160,365160,true,350980,350980,350980,350980,true,350980,350980,350980,350980
true,430560,430560,430560,430560,true,299898,305280,334947,334947,true,277530,277530,277530,277530,true,277530,277530,277530,277530,true,277530,277530,277530,277530
true,193744,193744,193744,193744,true,128320,128320,128320,128320,true,122192,122192,122192,122192,true,122192,122192,122192,122192,true,122192,122192,122192,122192
true,217567,217567,217567,217567,true,157241,157241,157241,157241,true,157241,157241,157241,157241,true,157241,157241,157241,157241,true,157241,157241,157241,157241
true,425535,425535,425535,425535,true,326940,326940,343095,343095,true,311241,311241,326940,326940,true,311241,311241,311241,311241,true,311241,311241,311241,311241
true,225953,225953,225953,225953,true,141330,141330,141330,141330,true,103198,103198,114591,114591,true,93850,93850,93850,93850,true,93850,93850,93850,93850
true,216456,216456,216456,216456,true,188752,188752,188752,188752,true,188752,188752,188752,188752,true,188752,188752,188752,188752,true,188752,188752,188752,188752
true,142705,142705,142705,142705,true,82425,84920,89165,89165,true,66960,74735,74735,74735,true,62040,62040,62040,62040,true,62040,62040,62040,62040
true,393075,393075,393075,393075,true,228275,228275,247940,247940,true,160385,160385,160385,160385,true,158020,158020,158020,158020,true,158020,158020,158020,158020
true,161262,161262,161262,161262,true,86232,86232,96468,96468,true,81758,81758,81758,81758,true,81758,81758,81758,81758,true,81758,81758,81758,81758
true,438204,438204,438204,438204,true,320928,320928,338148,338148,true,283825,283825,283825,283825,true,283825,283825,283825,283825,true,283825,283825,283825,283825
true,481661,481661,481661,481661,true,255855,255855,259920,259920,true,182359,182359,182359,182359,true,180204,180204,180204,180204,true,180204,180204,180204,180204
true,852129,852129,852129,852129,true,439599,439599,439599,439599,true,388102,388102,439116,439116,true,294147,294147,294147,294147,true,294147,294147,294147,294147
true,1022572,1022572,1022572,1022572,true,757119,757119,788767,788767,true,563373,563373,595239,595239,true,563373,563373,563373,563373,true,563373,563373,563373,563373
true,107070,107070,107070,107070,true,100350,100350,100350,100350,true,97580,97580,97580,97580,true,97580,97580,97580,97580,true,97580,97580,97580,97580
true,470800,470800,470800,470800,true,406479,406479,410143,410143,true,406479,406479,406479,406479,true,406479,406479,406479,406479,true,406479,406479,406479,406479
true,883974,883974,883974,883974,true,538591,538591,647199,647199,true,458409,458409,508256,508256,true,409479,409479,413536,413536,true,407488,407488,407488,407488
true,188000,188000,188000,188000,true,112664,115752,115752,115752,true,101712,101712,101712,101712,true,101712,101712,101712,101712,true,101712,101712,101712,101712
true,212989,212989,212989,212989,true,120764,121185,155274,155274,true,90160,99190,99190,99190,true,78200,78200,78200,78200,true,78200,78200,78200,78200
true,686490,686490,686490,686490,true,432248,432248,497113,497113,true,322074,322074,398699,398699,true,322074,322074,322074,322074,true,322074,322074,322074,322074
true,179305,179305,179305,179305,true,157190,157190,157190,157190,true,157190,157190,157190,157190,true,157190,157190,157190,157190,true,157190,157190,157190,157190
true,493695,493695,493695,493695,true,298242,298242,298242,298242,true,260913,260913,273132,273132,true,260913,260913,260913,260913,true,260913,260913,260913,260913
true,188316,188316,188316,188316,true,96144,97044,100758,100758,true,70890,71106,87990,87990,true,53574,53574,53574,53574,true,53574,53574,53574,53574
true,581140,581140,581140,581140,true,313400,313400,329500,329500,true,279000,279000,279000,279000,true,279000,279000,279000,279000,true,279000,279000,279000,279000
true,105300,105300,105300,105300,true,66063,66300,66300,66300,true,63495,63495,63495,63495,true,63495,63495,63495,63495,true,63495,63495,63495,63495
true,160690,160690,160690,160690,true,107625,107625,111040,111040,true,107625,107625,107625,107625,true,107625,107625,107625,107625,true,107625,107625,107625,107625
true,317532,317532,317532,317532,true,166872,166872,166872,166872,true,131734,131734,156036,156036,true,123852,123852,131734,131734,true,123852,123852,123852,123852
true,260750,260750,260750,260750,true,260750,260750,260750,260750,true,260750,260750,260750,260750,true,260750,260750,260750,260750,true,260750,260750,260750,260750
true,223629,223629,223629,223629,true,182623,182623,182623,182623,true,182623,182623,182623,182623,true,182623,182623,182623,182623,true,182623,182623,182623,182623
true,121540,121540,121540,121540,true,87830,87830,96730,96730,true,87830,87830,87830,87830,true,87830,87830,87830,87830,true,87830,87830,87830,87830
true,399930,399930,399930,399930,true,231588,242490,256302,256302,true,205758,205758,205758,205758,true,205758,205758,205758,205758,true,205758,205758,205758,205758
true,397287,397287,397287,397287,true,299915,299915,299915,299915,true,265746,265746,265746,265746,true,265746,265746,265746,265746,true,265746,265746,265746,265746
true,206143,206143,206143,206143,true,187446,187446,187446,187446,true,187446,187446,187446,187446,true,187446,187446,187446,187446,true,187446,187446,187446,187446
true,251141,251141,251141,251141,true,159390,159390,162756,162756,true,159390,159390,159390,159390,true,159390,159390,159390,159390,true,159390,159390,159390,159390
true,269040,269040,269040,269040,true,157260,157260,157260,157260,true,138824,138824,138824,138824,true,138824,138824,138824,138824,true,138824,138824,138824,138824
true,563878,563878,563878,563878,true,300169,300169,316066,316066,true,296667,296667,296667,296667,true,296667,296667,296667,296667,true,296667,296667,296667,296667
true,445757,445757,445757,445757,true,247195,247195,247195,247195,true,247195,247195,247195,247195,true,247195,247195,247195,247195,true,247195,247195,247195,247195
true,92088,92088,92088,92088,true,77226,77226,77226,77226,true,77226,77226,77226,77226,true,77226,77226,77226,77226,true,77226,77226,77226,77226
true,205362,205362,205362,205362,true,155034,155034,155034,155034,true,126102,126102,126102,126102,true,126102,126102,126102,126102,true,126102,126102,126102,126102
true,200291,200291,200291,200291,true,163140,163140,171346,171346,true,161845,161845,162946,162946,true,161845,161845,161845,161845,true,161845,161845,161845,161845
true,437164,437164,437164,437164,true,261220,261220,305843,305843,true,179082,180180,205070,205070,true,174336,174336,174336,174336,true,174336,174336,174336,174336
true,211206,211206,211206,211206,true,147154,147154,147154,147154,true,111072,111168,111640,111640,true,111072,111072,111072,111072,true,111072,111072,111072,111072
true,365310,365310,365310,365310,true,243204,243204,279336,279336,true,196438,198047,224851,224851,true,173294,173294,173294,173294,true,173294,173294,173294,173294
true,145446,145446,145446,145446,true,77308,77700,87549,87549,true,59577,59577,59577,59577,true,50281,50281,50281,50281,true,50281,50281,50281,50281
true,207210,207210,207210,207210,true,127360,127360,127360,127360,true,127360,127360,127360,127360,true,127360,127360,127360,127360,true,127360,127360,127360,127360
true,219002,219002,219002,219002,true,135051,135051,156694,156694,true,113700,113700,113700,113700,true,113700,113700,113700,113700,true,113700,113700,113700,113700
true,188952,188952,188952,188952,true,100312,100312,111414,111414,true,79746,79746,79746,79746,true,66032,66032,77134,77134,true,66032,66032,66032,66032
true,398591,398591,398591,398591,true,280777,280777,326210,326210,true,280777,280777,280777,280777,true,280777,280777,280777,280777,true,280777,280777,280777,280777
true,126210,126210,126210,126210,true,78869,78869,92806,92806,true,59400,59400,71456,71456,true,57519,57519,57519,57519,true,57519,57519,57519,57519
