BnB_BnB/1/finished,BnB_BnB/1,BnB_List/1,DP/1,DP_BnB/1,BnB_BnB/2/finished,BnB_BnB/2,BnB_List/2,DP/2,DP_BnB/2,BnB_BnB/3/finished,BnB_BnB/3,BnB_List/3,DP/3,DP_BnB/3,BnB_BnB/4/finished,BnB_BnB/4,BnB_List/4,DP/4,DP_BnB/4,BnB_BnB/5/finished,BnB_BnB/5,BnB_List/5,DP/5,DP_BnB/5,BnB_BnB/6/finished,BnB_BnB/6,BnB_List/6,DP/6,DP_BnB/6,BnB_BnB/7/finished,BnB_BnB/7,BnB_List/7,DP/7,DP_BnB/7,BnB_BnB/8/finished,BnB_BnB/8,BnB_List/8,DP/8,DP_BnB/8
true,245590,245590,245590,245590,true,154810,154810,154810,154810,true,115155,115155,115155,115155,true,115155,115155,115155,115155,true,115155,115155,115155,115155,true,115155,115155,115155,115155,true,115155,115155,115155,115155,true,115155,115155,115155,115155
true,372760,372760,372760,372760,true,217680,217680,260976,260976,true,173680,173680,173680,173680,true,173680,173680,173680,173680,true,173680,173680,173680,173680,true,173680,173680,173680,173680,true,173680,173680,173680,173680,true,173680,173680,173680,173680
true,232460,232460,232460,232460,true,166880,166880,169905,169905,true,144715,144715,144715,144715,true,132196,133596,140333,140333,true,132196,132196,132196,132196,true,132196,132196,132196,132196,true,132196,132196,132196,132196,true,132196,132196,132196,132196
true,178390,178390,178390,178390,true,145755,145755,149000,149000,true,131730,132902,136147,136147,true,125077,125077,125077,125077,true,125077,125077,125077,125077,true,125077,125077,125077,125077,true,125077,125077,125077,125077,true,125077,125077,125077,125077
true,248406,248406,248406,248406,true,135969,137520,141588,141588,true,131341,131341,131341,131341,true,131341,131341,131341,131341,true,131341,131341,131341,131341,true,131341,131341,131341,131341,true,131341,131341,131341,131341,true,131341,131341,131341,131341
true,178260,178260,178260,178260,true,119910,120820,124835,124835,true,113650,113650,115615,115615,true,113650,113650,113650,113650,true,113650,113650,113650,113650,true,113650,113650,113650,113650,true,113650,113650,113650,113650,true,113650,113650,113650,113650
true,243210,243210,243210,243210,true,132426,132426,132426,132426,true,118530,118560,118560,118560,true,118530,118530,118530,118530,true,118530,118530,118530,118530,true,118530,118530,118530,118530,true,118530,118530,118530,118530,true,118530,118530,118530,118530
true,344328,344328,344328,344328,true,236752,236752,267592,267592,true,201738,201738,217578,217578,true,201188,201188,201188,201188,true,201188,201188,201188,201188,true,201188,201188,201188,201188,true,201188,201188,201188,201188,true,201188,201188,201188,201188
true,221645,221645,221645,221645,true,147835,147835,147835,147835,true,123192,123192,123192,123192,false,116692,116692,118695,118695,false,112787,112787,112787,112787,false,112787,112787,112787,112787,true,112787,112787,112787,112787,true,112787,112787,112787,112787
true,439250,439250,439250,439250,true,241410,241410,276300,276300,true,179572,181176,189915,189915,false,168108,168108,186090,186090,true,168108,168108,168108,168108,true,168108,168108,168108,168108,true,168108,168108,168108,168108,true,168108,168108,168108,168108
true,199470,199470,199470,199470,true,155166,155166,155166,155166,true,144092,144092,144092,144092,true,144092,144092,144092,144092,true,144092,144092,144092,144092,true,144092,144092,144092,144092,true,144092,144092,144092,144092,true,144092,144092,144092,144092
true,361692,361692,361692,361692,true,221142,223065,229056,229056,false,165615,169395,193441,193441,true,165075,165075,165075,165075,true,165075,165075,165075,165075,true,165075,165075,165075,165075,true,165075,165075,165075,165075,true,165075,165075,165075,165075
true,394670,394670,394670,394670,true,228614,232700,258631,258631,true,173012,173654,199110,199110,false,159666,159666,170154,170154,false,152094,152094,159666,159666,true,152094,152094,152094,152094,true,152094,152094,152094,152094,true,152094,152094,152094,152094
true,457767,457767,457767,457767,true,335286,335286,335286,335286,true,246823,246823,246823,246823,false,236453,236453,236453,236453,false,231280,231280,231280,231280,true,231280,231280,231280,231280,true,231280,231280,231280,231280,true,231280,231280,231280,231280
true,266070,266070,266070,266070,true,174805,174805,184845,184845,true,161534,166015,170324,170324,true,161534,161534,161534,161534,true,161534,161534,161534,161534,true,161534,161534,161534,161534,true,161534,161534,161534,161534,true,161534,161534,161534,161534
true,315900,315900,315900,315900,true,162423,162423,181584,181584,true,111780,113346,135342,135342,false,97290,98019,99711,99711,true,97290,97290,97290,97290,true,97290,97290,97290,97290,true,97290,97290,97290,97290,true,97290,97290,97290,97290
true,218736,218736,218736,218736,true,196854,196854,204687,204687,true,193592,193592,196854,196854,true,193592,193592,193592,193592,true,193592,193592,193592,193592,true,193592,193592,193592,193592,true,193592,193592,193592,193592,true,193592,193592,193592,193592
true,248075,248075,248075,248075,true,156430,156430,185260,185260,true,129990,129990,129990,129990,true,129990,129990,129990,129990,true,129990,129990,129990,129990,true,129990,129990,129990,129990,true,129990,129990,129990,129990,true,129990,129990,129990,129990
true,516175,516175,516175,516175,true,308132,308132,308132,308132,true,244794,244794,244794,244794,false,222563,222563,222563,222563,true,214841,214841,214841,214841,true,214841,214841,214841,214841,true,214841,214841,214841,214841,true,214841,214841,214841,214841
true,358842,358842,358842,358842,true,207904,207904,210964,210964,true,181402,186444,205038,205038,true,171198,171198,171198,171198,true,171198,171198,171198,171198,true,171198,171198,171198,171198,true,171198,171198,171198,171198,true,171198,171198,171198,171198
true,186675,186675,186675,186675,true,138515,138515,155215,155215,true,113910,113910,123750,123750,false,96775,96775,106615,106615,true,96775,96775,96775,96775,true,96775,96775,96775,96775,true,96775,96775,96775,96775,true,96775,96775,96775,96775
true,443806,443806,443806,443806,true,315829,315829,318465,318465,false,272060,272060,274696,274696,true,246378,246378,246378,246378,true,246378,246378,246378,246378,true,246378,246378,246378,246378,true,246378,246378,246378,246378,true,246378,246378,246378,246378
true,230015,230015,230015,230015,true,162920,162920,162920,162920,true,162920,162920,162920,162920,true,162920,162920,162920,162920,true,162920,162920,162920,162920,true,162920,162920,162920,162920,true,162920,162920,162920,162920,true,162920,162920,162920,162920
true,220020,220020,220020,220020,true,125792,128485,164280,164280,false,93935,105026,115440,115440,true,79645,79645,79645,79645,true,79645,79645,79645,79645,true,79645,79645,79645,79645,true,79645,79645,79645,79645,true,79645,79645,79645,79645
true,327888,327888,327888,327888,true,254107,254107,275922,275922,true,248742,248742,258654,258654,true,248742,248742,248742,248742,true,248742,248742,248742,248742,true,248742,248742,248742,248742,true,248742,248742,248742,248742,true,248742,248742,248742,248742
true,260029,260029,260029,260029,true,163324,163324,163324,163324,true,163324,163324,163324,163324,true,163324,163324,163324,163324,true,163324,163324,163324,163324,true,163324,163324,163324,163324,true,163324,163324,163324,163324,true,163324,163324,163324,163324
true,436414,436414,436414,436414,true,269043,269043,287265,287265,true,250721,250721,254626,254626,true,250721,250721,250721,250721,true,250721,250721,250721,250721,true,250721,250721,250721,250721,true,250721,250721,250721,250721,true,250721,250721,250721,250721
true,311955,311955,311955,311955,true,180488,180488,215864,215864,false,150754,150754,175203,175203,false,150754,150754,150754,150754,true,150754,150754,150754,150754,true,150754,150754,150754,150754,true,150754,150754,150754,150754,true,150754,150754,150754,150754
true,429180,429180,429180,429180,true,270242,270242,309616,309616,true,220180,222998,256696,256696,false,199896,199046,205310,205310,false,172340,172340,175920,175920,false,169656,169656,171496,171496,true,169656,169656,169656,169656,true,169656,169656,169656,169656
true,364088,364088,364088,364088,true,221584,238548,239824,239824,true,181640,181640,181640,181640,true,181640,181640,181640,181640,true,181640,181640,181640,181640,true,181640,181640,181640,181640,true,181640,181640,181640,181640,true,181640,181640,181640,181640
true,400224,400224,400224,400224,true,259056,259056,286476,286476,true,198544,199312,233724,233724,true,189280,189280,189280,189280,true,189280,189280,189280,189280,true,189280,189280,189280,189280,true,189280,189280,189280,189280,true,189280,189280,189280,189280
true,612885,612885,612885,612885,true,339822,347383,380620,380620,false,246951,254760,259810,259810,false,201219,204150,251022,251022,false,176511,180691,176511,176511,true,176511,176511,176511,176511,true,176511,176511,176511,176511,true,176511,176511,176511,176511
true,446697,446697,446697,446697,true,236890,237582,291890,291890,true,183620,188900,195590,195590,true,183620,183620,183620,183620,true,183620,183620,183620,183620,true,183620,183620,183620,183620,true,183620,183620,183620,183620,true,183620,183620,183620,183620
true,237500,237500,237500,237500,true,132834,134929,172680,172680,true,105675,121754,125965,125965,false,83870,83870,83870,83870,true,83870,83870,83870,83870,true,83870,83870,83870,83870,true,83870,83870,83870,83870,true,83870,83870,83870,83870
true,244885,244885,244885,244885,true,165115,165115,181433,181433,true,131576,131825,155371,155371,false,117677,116895,141271,141271,false,105345,105345,118601,118601,true,105345,105345,105345,105345,true,105345,105345,105345,105345,true,105345,105345,105345,105345
true,263390,263390,263390,263390,true,146415,151952,159547,159547,true,127287,127287,131914,131914,true,127287,127287,127287,127287,true,127287,127287,127287,127287,true,127287,127287,127287,127287,true,127287,127287,127287,127287,true,127287,127287,127287,127287
true,251888,251888,251888,251888,true,182892,182892,182892,182892,true,151704,153844,153844,153844,true,147300,147300,147300,147300,true,147300,147300,147300,147300,true,147300,147300,147300,147300,true,147300,147300,147300,147300,true,147300,147300,147300,147300
true,288612,288612,288612,288612,true,165900,165900,189576,189576,true,140136,140136,140136,140136,true,140136,140136,140136,140136,true,140136,140136,140136,140136,true,140136,140136,140136,140136,true,140136,140136,140136,140136,true,140136,140136,140136,140136
true,353313,353313,353313,353313,true,230175,230175,230634,230634,true,171654,191430,191430,191430,true,166554,166554,171654,171654,true,166554,166554,166554,166554,true,166554,166554,166554,166554,true,166554,166554,166554,166554,true,166554,166554,166554,166554
true,455576,455576,455576,455576,true,303638,305064,305064,305064,true,237840,237840,237840,237840,false,209928,215048,218114,218114,true,209928,209928,209928,209928,true,209928,209928,209928,209928,true,209928,209928,209928,209928,true,209928,209928,209928,209928
true,197785,197785,197785,197785,true,108025,108025,108025,108025,true,92835,92835,92835,92835,true,92835,92835,92835,92835,true,92835,92835,92835,92835,true,92835,92835,92835,92835,true,92835,92835,92835,92835,true,92835,92835,92835,92835
true,332150,332150,332150,332150,true,245413,245413,259388,259388,true,211085,211085,217826,217826,false,174116,174929,174929,174929,true,174116,174116,174116,174116,true,174116,174116,174116,174116,true,174116,174116,174116,174116,true,174116,174116,174116,174116
true,916776,916776,916776,916776,true,541977,541977,554907,554907,true,397464,397464,408152,408152,false,378136,378136,397464,397464,false,362180,355064,378136,378136,true,331668,331668,346248,346248,true,331668,331668,331668,331668,true,331668,331668,331668,331668
true,225105,225105,225105,225105,true,127744,132662,138820,138820,true,95874,98614,98740,98740,false,85842,88880,95874,95874,false,71680,71680,71680,71680,true,71680,71680,71680,71680,true,71680,71680,71680,71680,true,71680,71680,71680,71680
true,993358,993358,993358,993358,true,543267,543267,548640,548640,true,408899,416540,446575,446575,false,349048,349048,349048,349048,false,320150,320150,329740,329740,true,320150,320150,320150,320150,true,320150,320150,320150,320150,true,320150,320150,320150,320150
true,623920,623920,623920,623920,true,370180,386262,420750,420750,true,320504,342474,342474,342474,true,265364,265364,265364,265364,true,265364,265364,265364,265364,true,265364,265364,265364,265364,true,265364,265364,265364,265364,true,265364,265364,265364,265364
true,259889,259889,259889,259889,true,141753,142643,143605,143605,true,121282,121282,121282,121282,true,121282,121282,121282,121282,true,121282,121282,121282,121282,true,121282,121282,121282,121282,true,121282,121282,121282,121282,true,121282,121282,121282,121282
true,519002,519002,519002,519002,true,350639,354003,369303,369303,true,281512,281512,281512,281512,true,277676,277676,277676,277676,true,277676,277676,277676,277676,true,277676,277676,277676,277676,true,277676,277676,277676,277676,true,277676,277676,277676,277676
true,560832,560832,560832,560832,true,300264,300264,300264,300264,true,300264,300264,300264,300264,true,300264,300264,300264,300264,true,300264,300264,300264,300264,true,300264,300264,300264,300264,true,300264,300264,300264,300264,true,300264,300264,300264,300264
true,550990,550990,550990,550990,true,421356,421356,438370,438370,true,341426,350366,387050,387050,false,323452,330890,333340,333340,false,302994,311934,315132,315132,false,281980,281980,281980,281980,true,281980,281980,281980,281980,true,281980,281980,281980,281980
true,558495,558495,558495,558495,true,350745,354315,420500,420500,false,268465,268465,323025,323025,true,260550,260550,260550,260550,true,260550,260550,260550,260550,true,260550,260550,260550,260550,true,260550,260550,260550,260550,true,260550,260550,260550,260550
true,239344,239344,239344,239344,true,136660,140147,159086,159086,true,101353,108102,115934,115934,true,94911,94911,101353,101353,true,94911,94911,94911,94911,true,94911,94911,94911,94911,true,94911,94911,94911,94911,true,94911,94911,94911,94911
true,314274,314274,314274,314274,true,202470,202470,234046,234046,true,163704,163704,173184,173184,true,155938,155938,163704,163704,true,155938,155938,155938,155938,true,155938,155938,155938,155938,true,155938,155938,155938,155938,true,155938,155938,155938,155938
true,268920,268920,268920,268920,true,195210,195210,208344,208344,true,193476,193476,193476,193476,true,193476,193476,193476,193476,true,193476,193476,193476,193476,true,193476,193476,193476,193476,true,193476,193476,193476,193476,true,193476,193476,193476,193476
true,359401,359401,359401,359401,true,185865,189035,208803,208803,true,129004,134225,144725,144725,false,115227,115227,116120,116120,false,103470,104352,108745,108745,true,103470,103470,103470,103470,true,103470,103470,103470,103470,true,103470,103470,103470,103470
true,250956,250956,250956,250956,true,181914,183678,190758,190758,true,149604,149604,149604,149604,true,149604,149604,149604,149604,true,149604,149604,149604,149604,true,149604,149604,149604,149604,true,149604,149604,149604,149604,true,149604,149604,149604,149604
true,250184,250184,250184,250184,true,146340,151844,180056,180056,true,132800,132800,134592,134592,true,132800,132800,132800,132800,true,132800,132800,132800,132800,true,132800,132800,132800,132800,true,132800,132800,132800,132800,true,132800,132800,132800,132800
true,217085,217085,217085,217085,true,125140,125140,125140,125140,true,117570,117570,117570,117570,true,117570,117570,117570,117570,true,117570,117570,117570,117570,true,117570,117570,117570,117570,true,117570,117570,117570,117570,true,117570,117570,117570,117570
true,306130,306130,306130,306130,true,174090,174090,174090,174090,true,174090,174090,174090,174090,true,174090,174090,174090,174090,true,174090,174090,174090,174090,true,174090,174090,174090,174090,true,174090,174090,174090,174090,true,174090,174090,174090,174090
true,513480,513480,513480,513480,true,366816,366816,383352,383352,true,331128,331128,354372,354372,true,331128,331128,333465,333465,true,331128,331128,331128,331128,true,331128,331128,331128,331128,true,331128,331128,331128,331128,true,331128,331128,331128,331128
true,346168,346168,346168,346168,true,185768,185768,185768,185768,true,137296,137490,165200,165200,false,113843,113843,137296,137296,false,113843,113843,122584,122584,true,113843,113843,113843,113843,true,113843,113843,113843,113843,true,113843,113843,113843,113843
true,882303,882303,882303,882303,true,475318,475318,475318,475318,true,383479,383479,440496,440496,true,383479,383479,383479,383479,true,383479,383479,383479,383479,true,383479,383479,383479,383479,true,383479,383479,383479,383479,true,383479,383479,383479,383479
true,498396,498396,498396,498396,true,319044,319044,331140,331140,true,274806,274806,279306,279306,true,274806,274806,274806,274806,true,274806,274806,274806,274806,true,274806,274806,274806,274806,true,274806,274806,274806,274806,true,274806,274806,274806,274806
true,392632,392632,392632,392632,true,248850,248850,288640,288640,false,217500,217387,253962,253962,false,183735,183735,203175,203175,true,183735,183735,183735,183735,true,183735,183735,183735,183735,true,183735,183735,183735,183735,true,183735,183735,183735,183735
