BnB_BnB/1/finished,BnB_BnB/1,BnB_List/1,DP/1,DP_BnB/1,BnB_BnB/2/finished,BnB_BnB/2,BnB_List/2,DP/2,DP_BnB/2,BnB_BnB/3/finished,BnB_BnB/3,BnB_List/3,DP/3,DP_BnB/3,BnB_BnB/4/finished,BnB_BnB/4,BnB_List/4,DP/4,DP_BnB/4,BnB_BnB/5/finished,BnB_BnB/5,BnB_List/5,DP/5,DP_BnB/5,BnB_BnB/6/finished,BnB_BnB/6,BnB_List/6,DP/6,DP_BnB/6,BnB_BnB/7/finished,BnB_BnB/7,BnB_List/7,DP/7,DP_BnB/7
true,288531,288531,288531,288531,true,212910,212910,237952,237952,true,212910,212910,212910,212910,true,212910,212910,212910,212910,true,212910,212910,212910,212910,true,212910,212910,212910,212910,true,212910,212910,212910,212910
true,180534,180534,180534,180534,true,107418,111504,128718,128718,true,92652,92652,101634,101634,true,79776,79776,82380,82380,true,76518,76518,76518,76518,true,76518,76518,76518,76518,true,76518,76518,76518,76518
true,330162,330162,330162,330162,true,278600,278600,294175,294175,true,256667,256667,278129,278129,true,256667,256667,256667,256667,true,256667,256667,256667,256667,true,256667,256667,256667,256667,true,256667,256667,256667,256667
true,129735,129735,129735,129735,true,71810,71810,71810,71810,true,71810,71810,71810,71810,true,71810,71810,71810,71810,true,71810,71810,71810,71810,true,71810,71810,71810,71810,true,71810,71810,71810,71810
true,316575,316575,316575,316575,true,174372,180387,202908,202908,true,149295,149295,156420,156420,true,149295,149295,149295,149295,true,149295,149295,149295,149295,true,149295,149295,149295,149295,true,149295,149295,149295,149295
true,429715,429715,429715,429715,true,240657,241080,260824,260824,true,200863,200863,200863,200863,true,195455,195455,195455,195455,true,195455,195455,195455,195455,true,195455,195455,195455,195455,true,195455,195455,195455,195455
true,281208,281208,281208,281208,true,191904,191904,200934,200934,true,191904,191904,191904,191904,true,191904,191904,191904,191904,true,191904,191904,191904,191904,true,191904,191904,191904,191904,true,191904,191904,191904,191904
true,399295,399295,399295,399295,true,220598,229229,282821,282821,true,177346,177346,220318,220318,true,177346,177346,177346,177346,true,177346,177346,177346,177346,true,177346,177346,177346,177346,true,177346,177346,177346,177346
true,269598,269598,269598,269598,true,140378,140966,145530,145530,true,132160,132160,132160,132160,true,132160,132160,132160,132160,true,132160,132160,132160,132160,true,132160,132160,132160,132160,true,132160,132160,132160,132160
true,231225,231225,231225,231225,true,126097,130170,147605,147605,true,94430,97972,98836,98836,true,94430,94430,94430,94430,true,94430,94430,94430,94430,true,94430,94430,94430,94430,true,94430,94430,94430,94430
true,375144,375144,375144,375144,true,318672,318672,318672,318672,true,293376,293376,293376,293376,true,293376,293376,293376,293376,true,293376,293376,293376,293376,true,293376,293376,293376,293376,true,293376,293376,293376,293376
true,459056,459056,459056,459056,true,264009,264009,293233,293233,true,196350,200289,202254,202254,true,162879,169407,179249,179249,false,140970,140970,140970,140970,true,140970,140970,140970,140970,true,140970,140970,140970,140970
true,194515,194515,194515,194515,true,116800,116800,116800,116800,true,116800,116800,116800,116800,true,116800,116800,116800,116800,true,116800,116800,116800,116800,true,116800,116800,116800,116800,true,116800,116800,116800,116800
true,552132,552132,552132,552132,true,335006,336812,423780,423780,true,260484,283605,311948,311948,true,217532,217532,237636,237636,true,217532,217532,217532,217532,true,217532,217532,217532,217532,true,217532,217532,217532,217532
true,295953,295953,295953,295953,true,265923,265923,265923,265923,true,257607,257607,257607,257607,true,257607,257607,257607,257607,true,257607,257607,257607,257607,true,257607,257607,257607,257607,true,257607,257607,257607,257607
true,404992,404992,404992,404992,true,238968,238968,238968,238968,true,229776,229776,229776,229776,true,229776,229776,229776,229776,true,229776,229776,229776,229776,true,229776,229776,229776,229776,true,229776,229776,229776,229776
true,245063,245063,245063,245063,true,187565,187565,194971,194971,true,186858,186858,186858,186858,true,186858,186858,186858,186858,true,186858,186858,186858,186858,true,186858,186858,186858,186858,true,186858,186858,186858,186858
true,766494,766494,766494,766494,true,471712,471712,513036,513036,true,404054,404054,430456,430456,false,391860,392085,404054,404054,true,391860,391860,391860,391860,true,391860,391860,391860,391860,true,391860,391860,391860,391860
true,558624,558624,558624,558624,true,312234,321000,349440,349440,true,261660,261660,293835,293835,false,240390,240390,261660,261660,true,240390,240390,240390,240390,true,240390,240390,240390,240390,true,240390,240390,240390,240390
true,203472,203472,203472,203472,true,112704,112704,112704,112704,true,112704,112704,112704,112704,true,112704,112704,112704,112704,true,112704,112704,112704,112704,true,112704,112704,112704,112704,true,112704,112704,112704,112704
true,543119,543119,543119,543119,true,464404,464404,482580,482580,true,464404,464404,469175,469175,true,464404,464404,464404,464404,true,464404,464404,464404,464404,true,464404,464404,464404,464404,true,464404,464404,464404,464404
true,422060,422060,422060,422060,true,239108,240700,268452,268452,true,178388,178388,220622,220622,true,169936,169936,169936,169936,true,169936,169936,169936,169936,true,169936,169936,169936,169936,true,169936,169936,169936,169936
true,297243,297243,297243,297243,true,168761,168761,170775,170775,true,130784,131461,156371,156371,true,127104,127104,127530,127530,true,127104,127104,127104,127104,true,127104,127104,127104,127104,true,127104,127104,127104,127104
true,220105,220105,220105,220105,true,143880,143880,144720,144720,true,143880,143880,143880,143880,true,143880,143880,143880,143880,true,143880,143880,143880,143880,true,143880,143880,143880,143880,true,143880,143880,143880,143880
true,281772,281772,281772,281772,true,183978,183978,183978,183978,true,183978,183978,183978,183978,true,183978,183978,183978,183978,true,183978,183978,183978,183978,true,183978,183978,183978,183978,true,183978,183978,183978,183978
true,193810,193810,193810,193810,true,123825,128075,131803,131803,true,88930,88930,100315,100315,true,79665,79665,79982,79982,true,79665,79665,79665,79665,true,79665,79665,79665,79665,true,79665,79665,79665,79665
true,301329,301329,301329,301329,true,211645,211645,247190,247190,true,199778,199778,199778,199778,true,199778,199778,199778,199778,true,199778,199778,199778,199778,true,199778,199778,199778,199778,true,199778,199778,199778,199778
true,237944,237944,237944,237944,true,133807,148638,157770,157770,true,94383,94383,94383,94383,true,94383,94383,94383,94383,true,94383,94383,94383,94383,true,94383,94383,94383,94383,true,94383,94383,94383,94383
true,171762,171762,171762,171762,true,107784,107784,115038,115038,true,96044,96044,101790,101790,true,91986,91986,98952,98952,true,91986,91986,91986,91986,true,91986,91986,91986,91986,true,91986,91986,91986,91986
true,257580,257580,257580,257580,true,182529,182529,202158,202158,true,150291,150291,182529,182529,true,145416,145416,150291,150291,true,145416,145416,145416,145416,true,145416,145416,145416,145416,true,145416,145416,145416,145416
true,408762,408762,408762,408762,true,253926,253926,253926,253926,true,253926,253926,253926,253926,true,253926,253926,253926,253926,true,253926,253926,253926,253926,true,253926,253926,253926,253926,true,253926,253926,253926,253926
true,606945,606945,606945,606945,true,356416,356416,356416,356416,true,306128,306128,315555,315555,true,306128,306128,306128,306128,true,306128,306128,306128,306128,true,306128,306128,306128,306128,true,306128,306128,306128,306128
true,197592,197592,197592,197592,true,129720,129720,129720,129720,true,129720,129720,129720,129720,true,129720,129720,129720,129720,true,129720,129720,129720,129720,true,129720,129720,129720,129720,true,129720,129720,129720,129720
true,296950,296950,296950,296950,true,153960,158390,164220,164220,true,109730,109730,122660,122660,false,99360,100600,109730,109730,false,99360,99360,99360,99360,true,99360,99360,99360,99360,true,99360,99360,99360,99360
true,466764,466764,466764,466764,true,275268,275268,309768,309768,true,242002,246392,270096,270096,true,242002,242002,242002,242002,true,242002,242002,242002,242002,true,242002,242002,242002,242002,true,242002,242002,242002,242002
true,253008,253008,253008,253008,true,156732,156732,162054,162054,true,156732,156732,156732,156732,true,156732,156732,156732,156732,true,156732,156732,156732,156732,true,156732,156732,156732,156732,true,156732,156732,156732,156732
true,796250,796250,796250,796250,true,456560,456560,456560,456560,true,368721,372276,406867,406867,true,315927,315927,315927,315927,true,315927,315927,315927,315927,true,315927,315927,315927,315927,true,315927,315927,315927,315927
true,159150,159150,159150,159150,true,87828,87828,96432,96432,true,66292,70640,73716,73716,true,56250,56250,56250,56250,true,56250,56250,56250,56250,true,56250,56250,56250,56250,true,56250,56250,56250,56250
true,258642,258642,258642,258642,true,190968,190968,211344,211344,true,167228,167228,182004,182004,true,161628,161628,161628,161628,true,161628,161628,161628,161628,true,161628,161628,161628,161628,true,161628,161628,161628,161628
true,217770,217770,217770,217770,true,134095,134095,134095,134095,true,104830,104830,104830,104830,true,104830,104830,104830,104830,true,104830,104830,104830,104830,true,104830,104830,104830,104830,true,104830,104830,104830,104830
true,518688,518688,518688,518688,true,346781,346781,381627,381627,true,262013,269711,273717,273717,true,258752,258752,258752,258752,true,258752,258752,258752,258752,true,258752,258752,258752,258752,true,258752,258752,258752,258752
true,181092,181092,181092,181092,true,113580,115281,124350,124350,true,90000,90000,103866,103866,true,90000,90000,90000,90000,true,90000,90000,90000,90000,true,90000,90000,90000,90000,true,90000,90000,90000,90000
true,276350,276350,276350,276350,true,189890,189890,189890,189890,true,189890,189890,189890,189890,true,189890,189890,189890,189890,true,189890,189890,189890,189890,true,189890,189890,189890,189890,true,189890,189890,189890,189890
true,199180,199180,199180,199180,true,178481,178481,178855,178855,true,178481,178481,178481,178481,true,178481,178481,178481,178481,true,178481,178481,178481,178481,true,178481,178481,178481,178481,true,178481,178481,178481,178481
true,375890,375890,375890,375890,true,197658,206470,208901,208901,true,159980,159980,169670,169670,true,141330,141330,141330,141330,true,141330,141330,141330,141330,true,141330,141330,141330,141330,true,141330,141330,141330,141330
true,270032,270032,270032,270032,true,193872,193872,205029,205029,true,151077,151077,151077,151077,true,147117,147117,147117,147117,true,147117,147117,147117,147117,true,147117,147117,147117,147117,true,147117,147117,147117,147117
true,652783,652783,652783,652783,true,345321,362814,415157,415157,true,273071,273071,273071,273071,true,273071,273071,273071,273071,true,273071,273071,273071,273071,true,273071,273071,273071,273071,true,273071,273071,273071,273071
true,204870,204870,204870,204870,true,154740,154740,154740,154740,true,127886,127886,130130,130130,false,116956,116956,116956,116956,true,116956,116956,116956,116956,true,116956,116956,116956,116956,true,116956,116956,116956,116956
true,1078700,1078700,1078700,1078700,true,590000,590000,616420,616420,true,448675,448675,448675,448675,false,391167,404124,404124,404124,false,364190,364190,376525,376525,true,361918,361918,361918,361918,true,361918,361918,361918,361918
true,437670,437670,437670,437670,true,297200,297200,315115,315115,true,242511,242546,284078,284078,true,220140,220140,252140,252140,true,220140,220140,222760,222760,true,220140,220140,220140,220140,true,220140,220140,220140,220140
true,441870,441870,441870,441870,true,267520,267520,324214,324214,true,209773,222706,235076,235076,false,194472,194472,194472,194472,true,194472,194472,194472,194472,true,194472,194472,194472,194472,true,194472,194472,194472,194472
true,286380,286380,286380,286380,true,211959,226974,230970,230970,true,184910,184910,184910,184910,true,184910,184910,184910,184910,true,184910,184910,184910,184910,true,184910,184910,184910,184910,true,184910,184910,184910,184910
true,368208,368208,368208,368208,true,197685,197685,241344,241344,true,156581,165511,168692,168692,true,138960,138960,138960,138960,true,138960,138960,138960,138960,true,138960,138960,138960,138960,true,138960,138960,138960,138960
true,392772,392772,392772,392772,true,216984,216984,225015,225015,true,164891,169692,211248,211248,true,164891,164891,169692,169692,true,164891,164891,164891,164891,true,164891,164891,164891,164891,true,164891,164891,164891,164891
true,231735,231735,231735,231735,true,147957,147957,147957,147957,true,115836,115836,123753,123753,true,109312,109312,111087,111087,true,89492,89492,89492,89492,true,89492,89492,89492,89492,true,89492,89492,89492,89492
true,236952,236952,236952,236952,true,173784,173784,191384,191384,true,157987,157987,162096,162096,true,157987,157987,157987,157987,true,157987,157987,157987,157987,true,157987,157987,157987,157987,true,157987,157987,157987,157987
true,365112,365112,365112,365112,true,209828,216976,224532,224532,true,153980,153980,153980,153980,false,136300,136300,150130,150130,true,130400,130400,130400,130400,true,130400,130400,130400,130400,true,130400,130400,130400,130400
true,570136,570136,570136,570136,true,337750,337750,373310,373310,true,293228,293228,294068,294068,true,293228,293228,293228,293228,true,293228,293228,293228,293228,true,293228,293228,293228,293228,true,293228,293228,293228,293228
true,246624,246624,246624,246624,true,124614,124614,124614,124614,true,121968,124470,124470,124470,true,108099,108099,108099,108099,true,108099,108099,108099,108099,true,108099,108099,108099,108099,true,108099,108099,108099,108099
